cumul;CODE_INSEE;X;Y;N_armoire;N_depart;N_SUPPORT;N_LUMINAIRE;INDICE_LUM;Adresse;Type_Reseau;Type_Cable;Section du câble;Etat;Platine raccordement (boitier);TYPE_PROTECTION;TYPE_TERRE;CONFORMITE_MISE_A_LA_TERRE;TETE_CABLE;GAINE_ALIM_BT;GAINE_ALIM_LUMINAIRE;CABLAGE_CONFORME;"Géolocalisation (A; B; C ou non)"; Modele_Support ; Forme_Support ;Materiaux_Support;Type_Peinture;Hauteur;Etat_Support;TRAPPE;NATURE_CROSSE;NB_CROSSE;SAILLIE_CROSSE;Typologie Luminaire; Marque ; Modele ; OUVERT_FERME ; INDICE_PROTECTION ;ETAT_LUMINAIRE;Hauteur luminaire;Inclinaison; Source ; Puissance ; eteint ; HS ; PRISE_ILLUMINATION ; PROTECTION_ILLUMINATION ; PHOTO_LUMINAIRE ; PHOTO_RACCORDEMENT ;cumul2;observation
1;66164;2.904776;42.778936;32;SANS_OBJET;1423;1423;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.905086;42.778635;32;SANS_OBJET;1424;1424;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.905195;42.778845;32;SANS_OBJET;1425;1425;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.905507;42.778531;32;SANS_OBJET;1426;1426;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.905786;42.778720;32;SANS_OBJET;1427;1427;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.905954;42.778404;32;SANS_OBJET;1428;1428;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.906062;42.778638;32;SANS_OBJET;1429;1429;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.906337;42.778309;32;SANS_OBJET;1430;1430;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.906446;42.778544;32;SANS_OBJET;1431;1431;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.906766;42.778203;32;SANS_OBJET;1432;1432;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.906867;42.778438;32;SANS_OBJET;1433;1433;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.907323;42.778330;32;SANS_OBJET;1434;1434;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.907626;42.777993;32;SANS_OBJET;1435;1435;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.907736;42.778233;32;SANS_OBJET;1436;1436;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.908049;42.777896;32;SANS_OBJET;1437;1437;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.908140;42.778144;32;SANS_OBJET;1438;1438;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.908489;42.777790;32;SANS_OBJET;1439;1439;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.908599;42.778032;32;SANS_OBJET;1440;1440;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.908809;42.777715;32;SANS_OBJET;1441;1441;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.908985;42.777955;32;SANS_OBJET;1442;1442;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.909266;42.777595;32;SANS_OBJET;1443;1443;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.909428;42.777873;32;SANS_OBJET;1444;1444;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;9;BON;OUI;ACIER;SIMPLE;1;ROUTIER;LUDEC;DISCERA;FERME;IP 65;BON;9;0;SODIUM HAUTE PRESSION;250;NON;NON;OUI;OUI;;;1;
1;66164;2.9114735126495;42.774526977962;33;SANS_OBJET;1445;1445;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092150_b5576fa3-85ee-4c82-ada8-7e4bfd7548b5.jpg;c71190f683188pu452512_20210302092150_379b5690-c401-4ecc-aee0-855011d70860.jpg;1;
1;66164;2.9111633822322;42.774519348757;33;SANS_OBJET;1446;1446;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092248_779a1e1b-4162-4d77-b291-b4c080117aff.jpg;c71190f683188pu452512_20210302092248_177f0a38-e208-4278-beb9-01b64ece2e87.jpg;1;
1;66164;2.9108636453748;42.774520825378;33;SANS_OBJET;1447;1447;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092309_ff89ab4d-2529-4d8a-ad8f-7f4090d218ec.jpg;c71190f683188pu452512_20210302092309_365e6717-3796-41d4-976f-e5d6b515d054.jpg;1;
1;66164;2.9106115177274;42.774625173125;33;SANS_OBJET;1448;1448;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092325_698d035b-9d31-47d6-975a-1983eec8a2db.jpg;c71190f683188pu452512_20210302092325_e0f6c163-2d3d-4a88-85c9-c71a3e06dd29.jpg;1;
1;66164;2.9105860367417;42.774862169831;33;SANS_OBJET;1449;1449;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092341_80672862-0bb5-4532-93c2-0efe19269751.jpg;c71190f683188pu452512_20210302092341_c7864e27-50b8-4bd1-91b0-bb41cef73631.jpg;1;
1;66164;2.9105903953314;42.77513017436;33;SANS_OBJET;1450;1450;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092354_c9c65eae-b669-404a-acc9-ac68fd990f60.jpg;c71190f683188pu452512_20210302092354_9729f0ee-1026-4000-b2b2-8a33fc43decb.jpg;1;
1;66164;2.9105857014656;42.775335176123;33;SANS_OBJET;1451;1451;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092414_af1e2221-15ec-4cbf-9b5b-be0f31cf980d.jpg;c71190f683188pu452512_20210302092414_5dfd9b3e-ea07-4ec9-9534-2bcf901c470b.jpg;1;
1;66164;2.9105722904205;42.775544360896;33;SANS_OBJET;1452;1452;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092427_45e3ae55-0c82-47e8-afb9-5dab44c129c7.jpg;c71190f683188pu452512_20210302092427_e2a552b6-45cf-4788-9e54-60c2a93f2fd5.jpg;1;
1;66164;2.9105441272259;42.775773971133;33;SANS_OBJET;1453;1453;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092440_3d45187d-0f01-4a06-9c96-b5210d4c6072.jpg;c71190f683188pu452512_20210302092440_a7359a7e-0411-4217-9259-af434f7b22d8.jpg;1;
1;66164;2.9105719551444;42.775992752228;33;SANS_OBJET;1454;1454;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092454_9db3fbde-c9aa-4a87-923b-2c7617699b87.jpg;c71190f683188pu452512_20210302092454_7f158abb-3f2e-44c7-a8a3-7b4b353dfea3.jpg;1;
1;66164;2.9105307161808;42.776224575673;33;SANS_OBJET;1455;1455;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092507_8dcd35bf-0cac-4710-9ab9-6fb8a2f613ad.jpg;c71190f683188pu452512_20210302092507_38f88b05-94f0-41d4-b380-3eb5ab0a0f0a.jpg;1;
1;66164;2.9104187339544;42.776440402027;33;SANS_OBJET;1456;1456;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092520_4ba0e70b-d524-4e8e-9453-5dcc197f9fdb.jpg;c71190f683188pu452512_20210302092520_5be3c44c-50cd-45ac-90c7-c80db28b4899.jpg;1;
1;66164;2.9103007167578;42.776642200218;33;SANS_OBJET;1457;1457;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302092534_afaca904-d340-453e-8876-1f1217b861f9.jpg;c71190f683188pu452512_20210302092534_9e6e1816-84dc-46e1-aa0a-45db17c06a34.jpg;1;
1;66164;2.9102930054069;42.774525255238;34;SANS_OBJET;1458;1458;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302093846_4882e071-00b6-4b97-8057-b2b257e49f9e.jpg;c71190f683188pu452512_20210302093846_61418e6b-c521-4732-b91f-75772777d47b.jpg;1;
1;66164;2.9099882394075;42.774521563688;34;SANS_OBJET;1459;1459;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302093910_19fdb2fd-91fe-4e7d-94c5-f406ff51d5bf.jpg;;1;
1;66164;2.9096874967217;42.774519102654;34;SANS_OBJET;1460;1460;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302093925_bbdaf015-91d1-4a35-80fe-0f3f49928fc2.jpg;;1;
1;66164;2.9093649610877;42.774530669512;34;SANS_OBJET;1461;1461;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302093938_06d8718d-2923-421e-8cf8-0287d3c51a0c.jpg;;1;
1;66164;2.9089981690049;42.774513688379;34;SANS_OBJET;1462;1462;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302093952_882ed24f-2cbe-447c-8b25-ad756ecf502f.jpg;;1;
1;66164;2.9087731987238;42.774373163171;34;SANS_OBJET;1463;1463;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302094006_051f705c-070d-47a1-bf0b-42d8423eae5c.jpg;;1;
1;66164;2.9085217416286;42.774399742394;34;SANS_OBJET;1464;1464;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302094020_9e7dac62-061d-401d-a7aa-c204b199e7ce.jpg;;1;
1;66164;2.9081767424941;42.774400480706;34;SANS_OBJET;1465;1465;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302094031_d080ad0b-03d9-4d48-8f63-55a7a69446f2.jpg;;1;
1;66164;2.9078401252627;42.774444041074;34;SANS_OBJET;1466;1466;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302094044_dbb8e5dc-e449-4075-bc5f-0e2f9f0a75a7.jpg;;1;
1;66164;2.9075460880995;42.774533868856;34;SANS_OBJET;1467;1467;1;RIVESALTES;SOUTERRAIN;U1000RO2V;4G10;BON;COFFRET CLASSE DEUX;FUSIBLE;DANS CABLE;NON;NON;OUI;NON;NON;C;CANDELABRE;CYLINDROCONIQUE;ACIER_GALVANISE;THERMOLAQUE;7;BON;OUI;ACIER;SIMPLE;1;ROUTIER;ECLATEC;INDICE CONIQUE;FERME;IP 54;BON;7.5;10;SODIUM HAUTE PRESSION;150;NON;NON;OUI;OUI;c71190f683188pu452512_20210302094057_3f3c9465-7b2a-439b-ad0b-32d5648a8676.jpg;;1;
